T,RH,CO(GT),NOx(GT),PT08.S1(CO),C6H6(GT)
0.839329517579722,0.8929684793903707,0.9575271354412458,0.2513400833829661,0.5959821428571429,0.7846037163443308
0.9615699100572362,0.8039487357118116,0.9480887210948561,0.1429422275163788,0.5196428571428571,0.7777777777777779
0.8319705641864268,0.9726359542777971,0.949976403964134,0.20726622989874927,0.5236607142857143,0.7747440273037544
0.0,0.0,0.950920245398773,0.2787373436569387,0.0,0.0
0.9026982829108748,0.8607551091098027,0.9457291175082586,0.13341274568195355,0.4330357142857143,0.7660219946909368
0.9022894521668029,0.885001731901628,0.9655497876356772,0.5419892793329363,0.7401785714285715,0.8502085703450892
0.8315617334423548,0.9854520263249048,0.9480887210948561,0.22036926742108398,0.5299107142857142,0.7682973075464544
0.9035159443990187,0.9587807412538969,0.9513921661160925,0.24657534246575347,0.5834821428571428,0.7808115282518013
0.9525756336876532,0.8153792864565294,0.0,0.0,0.5633928571428571,0.789533560864619
0.9582992641046606,0.7596120540353308,0.951864086833412,0.20547945205479454,0.5392857142857143,0.7948426241941601
0.8548650858544562,0.8053342570142017,0.0,0.0,0.5241071428571429,0.7792946530147896
0.8977923139820114,0.8638725320401801,0.9551675318546484,0.3251935675997618,0.6178571428571429,0.7963594994311719
0.8814390842191332,0.8915829580879806,0.9584709768758848,0.2596783799880882,0.7415178571428571,0.8126659082290483
0.8789860997547015,0.8372012469691722,0.9537517697026899,0.19892793329362718,0.5504464285714286,0.7921880925293896
0.8871627146361406,0.883616210599238,0.0,0.0,0.6883928571428571,0.8096321577550247
0.9202780049059689,0.857637686179425,0.9589428975932043,0.3406789755807028,0.6566964285714285,0.8202502844141071
0.919869174161897,0.7921718046414964,0.9561113732892874,0.22275163787969032,0.5598214285714286,0.8107698141827836
0.9084219133278822,0.825424315898857,0.9532798489853704,0.17748659916617035,0.6575892857142858,0.7948426241941601
0.883483237939493,0.8184967093869069,0.9542236904200094,0.28886241810601554,0.6486607142857143,0.7974971558589307
0.8344235486508585,0.8652580533425702,0.9542236904200094,0.32281119714115547,0.5580357142857143,0.789533560864619
0.8982011447260834,0.9182542431589886,0.9589428975932043,0.34306134603930916,0.6276785714285714,0.8198710656048541
0.9443990188062141,0.7935573259438864,0.9542236904200094,0.22036926742108398,0.5821428571428571,0.7978763746681836
0.8953393295175797,0.8583304468306201,0.9683813119395941,0.5318642048838595,0.7290178571428572,0.8668941979522186
0.9705641864268193,0.7554554901281608,0.0,0.1876116736152472,0.5785714285714285,0.8069776260902541
0.9300899427636957,0.7997921718046416,0.950920245398773,0.0,0.5223214285714285,0.7861205915813425
0.9043336058871627,0.9272601316245238,0.9513921661160925,0.2614651578320429,0.5825892857142857,0.789154342055366
0.9031071136549468,0.8915829580879806,0.0,0.0,0.48482142857142857,0.7781569965870309
0.954619787408013,0.7869760997575338,0.9551675318546484,0.21262656343061348,0.6035714285714285,0.8100113765642777
0.8851185609157808,0.8662971943193627,0.9466729589428976,0.1435378201310304,0.4875,0.7690557451649602
0.9026982829108748,0.8053342570142017,0.9641340254837187,0.4109589041095891,0.6129464285714286,0.8376943496397422
0.8381030253475061,0.9577416002771043,0.0,0.23287671232876717,0.5767857142857142,0.7811907470610543
0.9178250204415371,0.7727745064080361,0.9551675318546484,0.3108993448481239,0.6120535714285714,0.8035646568069778
0.918642681929681,0.8960859023207483,0.9674374705049551,0.40857653365098273,0.8035714285714286,0.8627227910504363
0.9472608340147178,0.7900935226879113,0.0,0.19535437760571772,0.6321428571428571,0.813803564656807
0.8916598528209321,0.798753030827849,0.9513921661160925,0.17808219178082194,0.5736607142857143,0.7819491846795602
0.8691741618969746,0.9428472462764116,0.9462010382255781,0.13043478260869568,0.43125,0.7629882442169132
0.8622240392477514,0.8302736404572221,0.9579990561585653,0.4228707564026206,0.6611607142857143,0.8043230944254836
0.9165985282093213,0.880845167994458,0.0,0.0,0.8513392857142857,0.8862343572241185
0.9300899427636957,0.8358157256667822,0.9476168003775366,0.15008933889219775,0.509375,0.7811907470610543
0.8507767784137367,0.8656044336681676,0.9537517697026899,0.27635497319833235,0.596875,0.7849829351535837
0.0,0.0,0.9636621047663992,0.4371649791542585,0.0,0.0
0.8990188062142273,0.9265673709733288,0.949032562529495,0.197736748064324,0.5325892857142857,0.7811907470610543
0.9022894521668029,0.860408728784205,0.0,0.0,0.5053571428571428,0.7736063708759956
0.892068683565004,0.8749567024593004,0.9603586597451628,0.379988088147707,0.6598214285714286,0.8149412210845659
0.9149632052330334,0.7949428472462765,0.0,0.0,0.7709821428571428,0.8911642017444066
0.9002452984464431,0.8559057845514375,0.9471448796602171,0.14234663490172722,0.4401785714285714,0.7690557451649602
0.9227309893704005,0.8167648077589194,0.949976403964134,0.0,0.5142857142857142,0.7792946530147896
0.9260016353229762,0.8479390370626949,0.9537517697026899,0.1905896366885051,0.5924107142857142,0.8028062191884718
0.910466067048242,0.8787668860408729,0.9485606418121755,0.1768910065515188,0.521875,0.7830868411073191
0.9443990188062141,0.8413578108763423,0.9485606418121755,0.1375818939845146,0.5410714285714285,0.7823284034888132
0.9145543744889615,0.7952892275718739,0.951864086833412,0.3138773079213818,0.5196428571428571,0.7933257489571484
0.8937040065412919,0.9262209906477312,0.0,0.0,0.44241071428571427,0.7690557451649602
0.8916598528209321,0.8309664011084171,0.9551675318546484,0.3245979749851102,0.54375,0.8012893439514601
0.8601798855273917,0.8787668860408729,0.9466729589428976,0.1566408576533651,0.40982142857142856,0.7622298065984073
0.9693376941946034,0.7540699688257707,0.9532798489853704,0.2013103037522335,0.553125,0.8062191884717483
0.8671300081766148,0.9303775545549013,0.0,0.0,0.5508928571428571,0.7914296549108837
0.9595257563368764,0.7734672670592311,0.0,0.1762954139368672,0.634375,0.8149412210845659
0.9268192968111202,0.8188430897125044,0.9504483246814535,0.17212626563430616,0.5343749999999999,0.7918088737201366
0.937857726901063,0.7655005195704885,0.0,0.0,0.6446428571428572,0.8350398179749716
0.8822567457072772,0.8326983027364047,0.9542236904200094,0.18880285884455034,0.6410714285714286,0.7948426241941601
0.8732624693376941,0.912365777623831,0.9528079282680509,0.28171530673019657,0.625,0.7842244975350778
0.9317252657399836,0.8368548666435747,0.9485606418121755,0.15783204288266828,0.5459821428571429,0.7819491846795602
0.8495502861815208,0.8624870107377902,0.9579990561585653,0.6527695056581299,0.6964285714285714,0.8475540386803186
0.9141455437448895,0.7880152407343264,0.9594148183105238,0.21620011911852294,0.6732142857142858,0.8206295032233599
0.0,0.0,0.9579990561585653,0.23287671232876717,0.0,0.0
0.883892068683565,0.9556633183235193,0.9579990561585653,0.3472304943418702,0.6549107142857142,0.8293515358361776
0.8900245298446443,0.8711465188777279,0.9528079282680509,0.258487194758785,0.5491071428571428,0.7887751232461131
0.8777596075224856,0.8922757187391757,0.9542236904200094,0.2042882668254914,0.6138392857142857,0.7929465301478954
0.8421913327882257,0.9355732594388639,0.950920245398773,0.281119714115545,0.5839285714285714,0.7789154342055367
0.9255928045789042,0.8687218565985453,0.9603586597451628,0.24061941631923767,0.6758928571428572,0.8380735684489952
0.8548650858544562,0.9286456529269138,0.9471448796602171,0.14175104228707566,0.49196428571428574,0.7652635570724309
0.865494685200327,0.8119154832005543,0.0,0.0,0.47366071428571427,0.7739855896852484
0.8507767784137367,0.9425008659508141,0.9532798489853704,0.0,0.64375,0.7906712172923778
0.8965658217497955,0.770003463803256,0.9476168003775366,0.19892793329362718,0.47633928571428574,0.7675388699279485
0.8356500408830744,0.9140976792518185,0.0,0.23287671232876717,0.5397321428571429,0.7736063708759956
0.8630417007358953,0.9217180464149637,0.9471448796602171,0.17272185824895772,0.5178571428571428,0.7660219946909368
0.8609975470155355,0.9217180464149637,0.9443133553563001,0.197736748064324,0.559375,0.770951839211225
0.8994276369582992,0.9338413578108764,0.9546956111373289,0.3668850506253723,0.6258928571428571,0.8050815320439895
0.8540474243663123,0.9577416002771043,0.9631901840490797,0.6086956521739131,0.765625,0.8346605991657188
0.8847097301717088,0.9598198822306894,0.0,0.0,0.55625,0.7861205915813425
0.9206868356500408,0.8413578108763423,0.9613025011798018,0.28231089934484815,0.6415178571428571,0.839211224876754
0.8438266557645134,0.8683754762729478,0.9471448796602171,0.19535437760571772,0.5138392857142857,0.7652635570724309
0.8814390842191332,0.9064773120886734,0.949976403964134,0.22275163787969032,0.5383928571428571,0.7773985589685249
0.8928863450531479,0.9483893314859717,0.9466729589428976,0.15783204288266828,0.475,0.7679180887372015
0.8932951757972198,0.936266020090059,0.9546956111373289,0.25431804645622397,0.6245535714285714,0.8160788775123247
0.0,0.0,0.9495044832468145,0.21858248957712928,0.0,0.0
0.9235486508585445,0.7745064080360237,0.9532798489853704,0.19892793329362718,0.5285714285714286,0.7982555934774366
0.8340147179067865,0.8759958434360928,0.9485606418121755,0.18522930315664088,0.47544642857142855,0.7652635570724309
0.8851185609157808,0.8964322826463458,0.9622463426144408,0.3990470518165575,0.6477678571428571,0.8297307546454306
0.9116925592804579,0.8070661586421892,0.9452571967909391,0.0,0.45267857142857143,0.7671596511186956
0.9325429272281275,0.8590232074818152,0.9513921661160925,0.1768910065515188,0.5669642857142857,0.7846037163443308
0.9374488961569909,0.8666435746449602,0.949976403964134,0.15068493150684933,0.5392857142857143,0.7868790291998484
0.9603434178250204,0.7942500865950815,0.9679093912222746,0.307921381774866,0.8084821428571428,0.8722032612817596
0.9468520032706459,0.7655005195704885,0.9546956111373289,0.18820726622989875,0.6316964285714286,0.8115282518012894
0.8757154538021259,0.8711465188777279,0.9471448796602171,0.265634306134604,0.6160714285714286,0.7838452787258249
0.8581357318070318,0.9314166955316938,0.9452571967909391,0.23347230494341872,0.5888392857142857,0.7785362153962837
0.8687653311529027,0.968479390370627,0.0,0.0,0.5986607142857143,0.789154342055366
0.8548650858544562,0.8791132663664705,0.9764039641340254,0.9201905896366885,0.8776785714285714,0.901023890784983
0.9190515126737531,0.828195358503637,0.950920245398773,0.18939845145920192,0.5187499999999999,0.7849829351535837
0.919869174161897,0.8631797713889852,0.949032562529495,0.15366289458010723,0.5499999999999999,0.7823284034888132
0.8708094848732624,0.8895046761343957,0.9471448796602171,0.14949374627754616,0.509375,0.7679180887372015
0.8540474243663123,0.7859369587807413,0.9584709768758848,0.3633114949374628,0.6022321428571429,0.8122866894197953
0.8495502861815208,0.9265673709733288,0.951864086833412,0.0,0.6125,0.7789154342055367
0.8810302534750613,0.9047454104606859,0.9801793298725814,0.7945205479452055,0.9026785714285714,0.894956389836936
0.9595257563368764,0.8039487357118116,0.0,0.22394282310899347,0.6013392857142857,0.7986348122866895
0.8303352412101389,0.8995497055767233,0.9476168003775366,0.19356759976176297,0.48214285714285715,0.7679180887372015
0.829517579721995,0.8614478697609976,0.949032562529495,0.20845741512805244,0.4857142857142857,0.7698141827834661
0.9255928045789042,0.8766886040872879,0.9480887210948561,0.16736152471709353,0.5397321428571429,0.7864998103905955
0.9525756336876532,0.762383096640111,0.9528079282680509,0.2835020845741513,0.5741071428571428,0.8062191884717483
0.8871627146361406,0.8739175614825079,0.0,0.17748659916617035,0.4705357142857143,0.7728479332574897
0.9141455437448895,0.8098372012469692,0.9504483246814535,0.18344252531268612,0.5031249999999999,0.7918088737201366
0.8773507767784137,0.7779702112919986,0.9532798489853704,0.3114949374627755,0.5263392857142857,0.7933257489571484
0.874897792313982,0.8704537582265328,0.9476168003775366,0.14711137581893985,0.521875,0.7686765263557074
0.8937040065412919,0.85140284031867,0.9480887210948561,0.1631923764145325,0.4870535714285714,0.7792946530147896
0.9697465249386753,0.7745064080360237,0.0,0.0,0.5107142857142857,0.7811907470610543
0.9125102207686018,0.8309664011084171,0.0,0.0,0.6183035714285714,0.82707622298066
0.8863450531479967,0.8462071354347074,0.9579990561585653,0.21381774865991665,0.6553571428571429,0.8153204398938189
0.8736713000817661,0.9206789054381712,0.9542236904200094,0.19178082191780824,0.5508928571428571,0.7921880925293896
0.8798037612428454,0.9151368202286111,0.9546956111373289,0.3216200119118523,0.6004464285714286,0.7925673113386424
0.8814390842191332,0.8874263941808106,0.9532798489853704,0.307921381774866,0.5973214285714286,0.795221843003413
0.847506132461161,0.9352268791132664,0.9542236904200094,0.3186420488385944,0.6214285714285714,0.7963594994311719
0.8769419460343417,0.910980256321441,0.9513921661160925,0.2370458606313282,0.5549107142857143,0.7785362153962837
0.9149632052330334,0.8479390370626949,0.9462010382255781,0.0,0.4419642857142857,0.7664012135001897
0.9178250204415371,0.8642189123657777,0.0,0.0,0.9107142857142857,0.9252938945771711
0.8487326246933768,0.9719431936266021,0.9476168003775366,0.0,0.48660714285714285,0.770951839211225
0.8724448078495503,0.8423969518531348,0.9523360075507314,0.18165574746873142,0.5772321428571429,0.7792946530147896
0.918642681929681,0.7894007620367164,0.9754601226993864,0.5372245384157237,0.7285714285714285,0.8983693591202124
0.9096484055600981,0.9037062694838933,0.0,0.0,0.4705357142857143,0.7694349639742132
0.9121013900245298,0.8150329061309318,0.9735724398301085,0.2775461584276355,0.8258928571428571,0.888509670079636
0.8368765331152902,0.9106338759958434,0.9523360075507314,0.2561048243001787,0.5705357142857143,0.7781569965870309
0.8855273916598527,0.8198822306892969,0.9523360075507314,0.19535437760571772,0.5683035714285714,0.795221843003413
0.8798037612428454,0.8784205057152754,0.0,0.0,0.44151785714285713,0.7690557451649602
0.8736713000817661,0.9231035677173537,0.9707409155261916,0.6748064324002383,0.759375,0.8661357603337126
0.8798037612428454,0.8950467613439557,0.9589428975932043,0.33234067897558073,0.6116071428571429,0.8088737201365188
0.9325429272281275,0.8112227225493592,0.0,0.0,0.4714285714285714,0.7717102768297308
0.9394930498773507,0.7564946311049533,0.9443133553563001,0.1435378201310304,0.4388392857142857,0.7690557451649602
0.9002452984464431,0.7942500865950815,0.9622463426144408,0.4353782013103038,0.6955357142857143,0.839211224876754
0.8614063777596075,0.8410114305507448,0.9466729589428976,0.21620011911852294,0.48392857142857143,0.7660219946909368
0.9026982829108748,0.8184967093869069,0.9504483246814535,0.1739130434782609,0.5508928571428571,0.7808115282518013
0.8908421913327882,0.8874263941808106,0.9513921661160925,0.170935080405003,0.6321428571428571,0.7944634053849072
0.8728536385936222,0.9276065119501213,0.9532798489853704,0.18225134008338298,0.5459821428571429,0.7868790291998484
0.8352412101390024,0.9799099411153447,0.9513921661160925,0.33770101250744494,0.5821428571428571,0.7846037163443308
0.9084219133278822,0.8333910633875996,0.9462010382255781,0.0,0.4392857142857143,0.7690557451649602
0.8630417007358953,0.8081052996189817,0.9584709768758848,0.42525312686122696,0.6098214285714286,0.8134243458475542
0.8908421913327882,0.8638725320401801,0.9584709768758848,0.21262656343061348,0.7044642857142858,0.8100113765642777
0.9587080948487325,0.7918254243158989,0.9504483246814535,0.197736748064324,0.5535714285714285,0.7872582480091014
0.8847097301717088,0.8777277450640804,0.9584709768758848,0.22215604526503874,0.7178571428571429,0.8376943496397422
0.9153720359771054,0.8202286110148944,0.9495044832468145,0.16617033948779036,0.48214285714285715,0.7808115282518013
0.9137367130008176,0.8704537582265328,0.0,0.15187611673615248,0.5098214285714285,0.7796738718240426
0.8883892068683564,0.8794596466920679,0.9565832940066069,0.3716497915425849,0.6522321428571428,0.8009101251422072
0.8340147179067865,0.8188430897125044,0.9462010382255781,0.0,0.440625,0.7603337125521427
0.8990188062142273,0.9348804987876689,0.0,0.0,0.8549107142857143,0.9021615472127419
0.8650858544562551,0.908209213716661,0.9485606418121755,0.14532459797498512,0.5696428571428571,0.7679180887372015
0.8777596075224856,0.8275025978524421,0.9636621047663992,0.6581298391899941,0.6772321428571428,0.8304891922639364
0.0,0.0,0.951864086833412,0.2840976771888029,0.0,0.0
0.8998364677023711,0.8493245583650849,0.9480887210948561,0.15783204288266828,0.46785714285714286,0.7720894956389838
0.9309076042518397,0.8378940076203673,0.9546956111373289,0.19594997022036928,0.6941964285714286,0.8213879408418658
0.8520032706459525,0.882230689296848,0.9655497876356772,0.45562835020845743,0.68125,0.8285930982176717
0.8806214227309893,0.9463110495323867,0.0,0.0,0.5022321428571428,0.7751232461130073
0.8515944399018806,0.9175614825077936,0.949976403964134,0.16497915425848722,0.5401785714285714,0.7777777777777779
0.9345870809484873,0.8597159681330101,0.0,0.0,0.6741071428571429,0.8293515358361776
0.936631234668847,0.8340838240387947,0.9476168003775366,0.14115544967242408,0.4915178571428572,0.7694349639742132
0.9721995094031071,0.7859369587807413,0.9528079282680509,0.18939845145920192,0.6084821428571429,0.8028062191884718
0.9096484055600981,0.8496709386906824,0.9551675318546484,0.19178082191780824,0.5625,0.8092529389457718
0.8769419460343417,0.9085555940422585,0.9551675318546484,0.33055390113162597,0.6227678571428571,0.8001516875237012
0.8695829926410465,0.9497748527883617,0.9608305804624823,0.24359737939249554,0.6571428571428571,0.813803564656807
0.8769419460343417,0.8638725320401801,0.949032562529495,0.15783204288266828,0.5383928571428571,0.7747440273037544
0.8364677023712183,0.8732248008313128,0.9584709768758848,0.4347826086956522,0.6232142857142857,0.81418278346606
0.8736713000817661,0.8725320401801178,0.9603586597451628,0.4151280524121501,0.6441964285714286,0.7993932499051954
0.9071954210956663,0.8427433321787323,0.9594148183105238,0.2424061941631924,0.7375,0.8445202882062951
0.8679476696647588,0.8257706962244545,0.9546956111373289,0.2936271590232281,0.5754464285714286,0.7902919984831248
0.8348323793949305,0.8687218565985453,0.0,0.2525312686122692,0.521875,0.7792946530147896
0.9076042518397383,0.7758919293384137,0.9579990561585653,0.22036926742108398,0.5776785714285714,0.8065984072810012
0.9178250204415371,0.9050917907862834,0.9542236904200094,0.2042882668254914,0.621875,0.81418278346606
0.8708094848732624,0.936266020090059,0.0,0.18165574746873142,0.5308035714285714,0.7698141827834661
0.9701553556827472,0.7925181849670939,0.9480887210948561,0.14115544967242408,0.5232142857142857,0.7728479332574897
0.9235486508585445,0.8759958434360928,0.9504483246814535,0.16200119118522932,0.5330357142857143,0.7808115282518013
0.8499591169255928,0.9373051610668515,0.9542236904200094,0.36390708755211437,0.684375,0.8005309063329542
0.9076042518397383,0.7918254243158989,0.9537517697026899,0.19535437760571772,0.5660714285714286,0.8024270003792189
0.9149632052330334,0.882230689296848,0.9598867390278433,0.4300178677784396,0.7321428571428571,0.8339021615472129
0.8225674570727718,0.8725320401801178,0.9476168003775366,0.17569982132221562,0.4705357142857143,0.7652635570724309
0.9071954210956663,0.8600623484586076,0.9466729589428976,0.0,0.4714285714285714,0.7720894956389838
0.8863450531479967,0.9743678559057847,0.9443133553563001,0.14234663490172722,0.4705357142857143,0.7675388699279485
0.8810302534750613,0.8718392795289228,0.0,0.0,0.45267857142857143,0.771331058020478
0.8609975470155355,0.8590232074818152,0.9480887210948561,0.1465157832042883,0.4857142857142857,0.7667804323094426
0.9210956663941128,0.8462071354347074,0.0,0.0,0.4401785714285714,0.7660219946909368
0.8851185609157808,0.9386906823692415,0.9462010382255781,0.1625967837998809,0.46964285714285714,0.7690557451649602
0.919869174161897,0.857637686179425,0.0,0.0,0.5589285714285714,0.7940841865756543
0.8806214227309893,0.8770349844128854,0.950920245398773,0.28945801072066707,0.48928571428571427,0.7808115282518013
0.8843008994276369,0.8998960859023208,0.9466729589428976,0.14532459797498512,0.42589285714285713,0.7679180887372015
0.8585445625511038,0.9567024593003118,0.949032562529495,0.2531268612269208,0.5294642857142857,0.7789154342055367
0.8381030253475061,0.9224108070661587,0.9556394525719679,0.0,0.6183035714285714,0.7808115282518013
0.9022894521668029,0.8430897125043298,0.9485606418121755,0.16140559857057774,0.4674107142857143,0.7694349639742132
0.8912510220768601,0.8524419812954624,0.0,0.0,0.5111607142857143,0.7876374668183543
0.9779231398201145,0.7495670245930032,0.0,0.1905896366885051,0.5812499999999999,0.7993932499051954
0.946443172526574,0.8015240734326291,0.9589428975932043,0.32281119714115547,0.6482142857142857,0.8259385665529011
0.8524121013900244,0.9224108070661587,0.9513921661160925,0.197736748064324,0.5901785714285714,0.7838452787258249
0.9407195421095667,0.8382403879459648,0.0,0.0,0.6633928571428571,0.8183541903678424
0.8397383483237939,0.9206789054381712,0.9537517697026899,0.32400238237045864,0.5964285714285714,0.7842244975350778
0.9587080948487325,0.7582265327329408,0.9513921661160925,0.18939845145920192,0.5183035714285714,0.7925673113386424
0.8769419460343417,0.9639764461378595,0.949976403964134,0.18344252531268612,0.5625,0.7846037163443308
0.8957481602616516,0.915829580879806,0.9565832940066069,0.3341274568195355,0.6504464285714285,0.8126659082290483
0.8667211774325428,0.9702112919986146,0.9480887210948561,0.22692078618225137,0.496875,0.7728479332574897
0.8773507767784137,0.9618981641842744,0.9528079282680509,0.28826682549136395,0.6071428571428571,0.7796738718240426
0.8822567457072772,0.8493245583650849,0.9447852760736196,0.1268612269207862,0.4348214285714286,0.7622298065984073
0.8773507767784137,0.9168687218565986,0.950920245398773,0.2596783799880882,0.5419642857142857,0.7804323094425485
0.9108748977923139,0.9120193972982336,0.0,0.0,0.50625,0.7758816837315132
0.8691741618969746,0.7738136473848286,0.9485606418121755,0.21560452650387135,0.44285714285714284,0.771331058020478
0.8376941946034341,0.8794596466920679,0.9565832940066069,0.0,0.6084821428571429,0.7872582480091014
0.8773507767784137,0.8888119154832006,0.9617744218971213,0.41453245979749853,0.6741071428571429,0.8350398179749716
0.9313164349959117,0.8146865258053343,0.9471448796602171,0.13400833829660513,0.46473214285714287,0.7736063708759956
0.9448078495502861,0.7942500865950815,0.9551675318546484,0.21917808219178084,0.6633928571428571,0.8232840348881305
0.8802125919869174,0.8877727745064081,0.0,0.0,0.5709821428571429,0.7971179370496777
0.9313164349959117,0.8749567024593004,0.951864086833412,0.1625967837998809,0.5991071428571428,0.7929465301478954
0.9521668029435812,0.762383096640111,0.951864086833412,0.20786182251340085,0.5366071428571428,0.7948426241941601
