T,RH,CO(GT),NOx(GT),PT08.S1(CO),C6H6(GT)
0.9067865903515944,0.8746103221337029,0.9513921661160925,0.2173913043478261,0.5700892857142857,0.7971179370496777
0.9419460343417825,0.7731208867336335,0.9556394525719679,0.21083978558665875,0.5741071428571428,0.8149412210845659
0.8785772690106296,0.8330446830620022,0.9575271354412458,0.21322215604526507,0.6428571428571429,0.813803564656807
0.8446443172526573,0.8403186698995497,0.950920245398773,0.2668254913639071,0.5147321428571429,0.7781569965870309
0.892068683565004,0.9040526498094908,0.9622463426144408,0.40857653365098273,0.7410714285714286,0.8217671596511188
0.8699918233851185,0.911673016972636,0.9466729589428976,0.14175104228707566,0.5075892857142857,0.7660219946909368
0.8695829926410465,0.7928645652926914,0.9627182633317602,0.42584871947587855,0.546875,0.8217671596511188
0.8356500408830744,0.9043990301350884,0.9622463426144408,0.5086360929124479,0.6821428571428572,0.8346605991657188
0.874080130825838,0.9227571873917562,0.9584709768758848,0.3216200119118523,0.6986607142857143,0.8206295032233599
0.8887980376124284,0.8967786629719432,0.0,0.0,0.6084821428571429,0.7849829351535837
0.8605887162714636,0.8614478697609976,0.9476168003775366,0.1905896366885051,0.5004464285714285,0.7690557451649602
0.9325429272281275,0.8351229650155871,0.949032562529495,0.15604526503871352,0.49955357142857143,0.7800530906332955
0.9685200327064595,0.7890543817111189,0.9613025011798018,0.2394282310899345,0.7017857142857142,0.8464163822525599
0.9149632052330334,0.8843089712504331,0.0,0.13460393091125672,0.48214285714285715,0.7732271520667426
0.8802125919869174,0.9113266366470385,0.9565832940066069,0.3198332340678976,0.6138392857142857,0.8069776260902541
0.8520032706459525,0.8500173190162799,0.9631901840490797,0.33055390113162597,0.5522321428571428,0.8035646568069778
0.9493049877350777,0.8056806373397991,0.0,0.2590827873734366,0.6535714285714286,0.82707622298066
0.9362224039247751,0.8448216141323174,0.9594148183105238,0.30256104824300184,0.7276785714285714,0.8198710656048541
0.8499591169255928,0.9282992726013163,0.9452571967909391,0.0,0.41517857142857145,0.7614713689799015
0.8524121013900244,0.8725320401801178,0.9480887210948561,0.16378796902918405,0.4602678571428572,0.7633674630261662
0.9505314799672935,0.7571873917561484,0.9546956111373289,0.20011911852293035,0.6589285714285714,0.8096321577550247
0.8855273916598527,0.8649116730169727,0.0,0.0,0.48928571428571427,0.7819491846795602
0.8499591169255928,0.8846553515760305,0.9476168003775366,0.0,0.4611607142857143,0.7656427758816838
0.9771054783319705,0.7450640803602356,0.9476168003775366,0.14413341274568198,0.45357142857142857,0.7717102768297308
0.9129190515126737,0.8295808798060271,0.0,0.13936867182846935,0.4830357142857143,0.7694349639742132
0.8683565004088307,0.9293384135781089,0.9466729589428976,0.19416319237641455,0.471875,0.7671596511186956
0.8896156991005724,0.9210252857637686,0.0,0.0,0.6165178571428571,0.8122866894197953
0.8724448078495503,0.9338413578108764,0.9528079282680509,0.1762954139368672,0.6200892857142857,0.7838452787258249
0.9051512673753066,0.8174575684101144,0.0,0.0,0.7334821428571429,0.8570345089116421
0.9672935404742437,0.7845514374783513,0.951864086833412,0.170935080405003,0.5816964285714286,0.7933257489571484
0.8904333605887162,0.8593695878074126,0.9603586597451628,0.22930315664085768,0.759375,0.8062191884717483
0.9182338511856091,0.9016279875303084,0.0,0.0,0.7303571428571428,0.8248009101251423
0.9525756336876532,0.824731555247662,0.0,0.0,0.5294642857142857,0.7796738718240426
0.8242027800490597,0.824038794596467,0.9551675318546484,0.30315664085765337,0.5080357142857143,0.789154342055366
0.9762878168438266,0.7589192933841359,0.0,0.0,0.5343749999999999,0.7808115282518013
0.874897792313982,0.9840665050225148,0.949032562529495,0.1983323406789756,0.5294642857142857,0.7728479332574897
0.8593622240392477,0.8500173190162799,0.0,0.0,0.47098214285714285,0.7686765263557074
0.8323793949304987,0.8669899549705578,0.9452571967909391,0.13400833829660513,0.43794642857142857,0.7595752749336369
0.8630417007358953,0.908209213716661,0.9495044832468145,0.16081000595592615,0.5558035714285714,0.777019340159272
0.8397383483237939,0.8444752338067198,0.9565832940066069,0.34246575342465757,0.6232142857142857,0.8001516875237012
0.9407195421095667,0.7599584343609284,0.949976403964134,0.17212626563430616,0.465625,0.7827076222980661
0.9165985282093213,0.8261170765500521,0.9462010382255781,0.0,0.4772321428571429,0.7690557451649602
0.9108748977923139,0.8652580533425702,0.0,0.0,0.5107142857142857,0.7887751232461131
0.9002452984464431,0.9314166955316938,0.9589428975932043,0.3835616438356165,0.6566964285714285,0.8236632536973835
0.8552739165985281,0.8652580533425702,0.9561113732892874,0.307921381774866,0.5428571428571428,0.7880166856276072
0.8691741618969746,0.8804987876688605,0.951864086833412,0.17212626563430616,0.5754464285714286,0.7872582480091014
0.874080130825838,0.9276065119501213,0.9660217083529967,0.5944014294222753,0.7669642857142857,0.8339021615472129
0.9382665576451349,0.8517492206442674,0.9485606418121755,0.14472900536033353,0.5066964285714285,0.7743648084945014
0.9223221586263286,0.7897471423623139,0.0,0.0,0.56875,0.7925673113386424
0.919460343417825,0.8659508139937653,0.9688532326569136,0.5288862418106016,0.80625,0.8756162305650361
0.9783319705641864,0.7696570834776585,0.9537517697026899,0.20309708159618822,0.5919642857142857,0.8092529389457718
0.8446443172526573,0.822653273294077,0.9537517697026899,0.33710541989279336,0.6004464285714286,0.7933257489571484
0.9325429272281275,0.8382403879459648,0.0,0.26920786182251344,0.6973214285714285,0.8248009101251423
0.8368765331152902,0.8624870107377902,0.9462010382255781,0.18046456223942825,0.4558035714285714,0.7648843382631779
0.9129190515126737,0.860408728784205,0.9471448796602171,0.14472900536033353,0.4825892857142857,0.7739855896852484
0.900654129190515,0.8572913058538276,0.9556394525719679,0.3114949374627755,0.6004464285714286,0.8107698141827836
0.8875715453802125,0.854866643574645,0.9485606418121755,0.20726622989874927,0.4642857142857143,0.777019340159272
0.883892068683565,0.881537928645653,0.9561113732892874,0.3746277546158428,0.6147321428571428,0.7974971558589307
0.830744071954211,0.8901974367855906,0.9462010382255781,0.269803454437165,0.48080357142857144,0.7796738718240426
0.9419460343417825,0.8011776931070316,0.951864086833412,0.18344252531268612,0.5544642857142857,0.7925673113386424
0.8716271463614064,0.7634222376169034,0.9584709768758848,0.3960690887432996,0.5861607142857143,0.8092529389457718
0.8336058871627146,0.8680290959473502,0.0,0.16736152471709353,0.44821428571428573,0.7641259006446721
0.8765331152902698,0.7817803948735712,0.0,0.2715902322811197,0.5138392857142857,0.7853621539628366
0.8536385936222404,0.8493245583650849,0.0,0.0,0.4361607142857143,0.7618505877891545
0.8728536385936222,0.8662971943193627,0.9457291175082586,0.13817748659916618,0.44285714285714284,0.7667804323094426
0.8638593622240393,0.9345341184620715,0.949032562529495,0.2096486003573556,0.5151785714285714,0.770572620401972
0.946034341782502,0.8153792864565294,0.9565832940066069,0.2638475282906492,0.6178571428571429,0.8119074706105424
0.9055600981193785,0.9265673709733288,0.949976403964134,0.24002382370458608,0.575,0.7918088737201366
0.8973834832379395,0.9421544856252165,0.0,0.0,0.5089285714285714,0.7792946530147896
0.8687653311529027,0.9262209906477312,0.9462010382255781,0.16914830256104826,0.45803571428571427,0.7626090254076603
0.9063777596075224,0.9258746103221338,0.9631901840490797,0.3960690887432996,0.665625,0.8183541903678424
0.8847097301717088,0.9425008659508141,0.9579990561585653,0.40559857057772486,0.6607142857142857,0.8149412210845659
0.9170073589533932,0.8375476272947697,0.9532798489853704,0.17748659916617035,0.6866071428571429,0.8001516875237012
0.8385118560915781,0.9837201246969173,0.9537517697026899,0.0,0.5397321428571429,0.7914296549108837
0.8704006541291904,0.8676827156217528,0.974988201982067,0.3216200119118523,0.9120535714285715,0.8820629503223361
0.954619787408013,0.793210945618289,0.0,0.0,0.5495535714285714,0.7887751232461131
0.875306623058054,0.9175614825077936,0.9523360075507314,0.17450863609291245,0.5450892857142857,0.7861205915813425
0.9619787408013082,0.794596466920679,0.9513921661160925,0.16140559857057774,0.5491071428571428,0.7883959044368601
0.8458708094848733,0.8344302043643922,0.9457291175082586,0.0,0.4660714285714286,0.7607129313613956
0.9394930498773507,0.8264634568756495,0.9471448796602171,0.13817748659916618,0.4772321428571429,0.7679180887372015
0.8495502861815208,0.8818843089712505,0.9556394525719679,0.35854675402025016,0.6241071428571429,0.7883959044368601
0.9468520032706459,0.7551091098025633,0.949032562529495,0.0,0.48214285714285715,0.7747440273037544
0.8863450531479967,0.9241427086941463,0.9613025011798018,0.2394282310899345,0.6709821428571429,0.833143723928707
0.9292722812755518,0.796674748874264,0.9608305804624823,0.2251340083382966,0.7571428571428571,0.8335229427379599
0.9247751430907604,0.7599584343609284,0.9528079282680509,0.2835020845741513,0.5941964285714286,0.7910504361016307
0.9235486508585445,0.7852441981295463,0.0,0.0,0.571875,0.7986348122866895
0.9260016353229762,0.8673363352961552,0.0,0.0,0.6316964285714286,0.8156996587030718
0.964022894521668,0.7724281260824386,0.0,0.0,0.5482142857142857,0.7921880925293896
0.8810302534750613,0.9601662625562869,0.9513921661160925,0.3132817153067302,0.5602678571428571,0.7963594994311719
0.8589533932951757,0.8649116730169727,0.9462010382255781,0.16855270994639668,0.46875,0.7660219946909368
0.874897792313982,0.8947003810183582,0.0,0.0,0.49375,0.7808115282518013
0.8515944399018806,0.8583304468306201,0.9504483246814535,0.23585467540202504,0.5540178571428571,0.7773985589685249
0.9832379394930498,0.7443713197090406,0.0,0.18344252531268612,0.5803571428571428,0.8001516875237012
0.8593622240392477,0.8378940076203673,0.9447852760736196,0.13400833829660513,0.37901785714285713,0.7591960561243839
0.8650858544562551,0.9483893314859717,0.9466729589428976,0.16914830256104826,0.5120535714285714,0.764505119453925
0.9439901880621422,0.7904399030135089,0.9660217083529967,0.3222156045265039,0.6651785714285714,0.8479332574895716
0.9439901880621422,0.7772774506408037,0.950920245398773,0.18820726622989875,0.5625,0.8122866894197953
0.937857726901063,0.7984066505022516,0.949032562529495,0.14949374627754616,0.49375,0.7792946530147896
0.8458708094848733,0.9532386560443368,0.9641340254837187,0.5300774270399048,0.6754464285714286,0.8225255972696247
0.8867538838920687,0.8115691028749568,0.9551675318546484,0.20845741512805244,0.6580357142857143,0.8028062191884718
0.8466884709730171,0.8586768271562175,0.9495044832468145,0.19594997022036928,0.5084821428571429,0.7690557451649602
0.9599345870809484,0.7717353654312435,0.9551675318546484,0.20845741512805244,0.5875,0.8119074706105424
0.8622240392477514,0.9265673709733288,0.0,0.0,0.43392857142857144,0.7629882442169132
0.8793949304987735,0.8468998960859024,0.9471448796602171,0.1602144133412746,0.46785714285714286,0.7641259006446721
0.8250204415372036,0.8153792864565294,0.9537517697026899,0.3055390113162597,0.5209821428571428,0.7868790291998484
0.8593622240392477,0.7907862833391064,0.9485606418121755,0.2013103037522335,0.4928571428571429,0.7686765263557074
0.839329517579722,0.9324558365084864,0.9504483246814535,0.2787373436569387,0.5767857142857142,0.777019340159272
0.8675388389206868,0.8690682369241427,0.9476168003775366,0.29005360333531865,0.5785714285714285,0.7842244975350778
0.8806214227309893,0.9140976792518185,0.9598867390278433,0.5270994639666469,0.6732142857142858,0.8206295032233599
0.9411283728536386,0.8229996536196744,0.9556394525719679,0.2007147111375819,0.6022321428571429,0.8134243458475542
0.9570727718724448,0.7925181849670939,0.0,0.0,0.6053571428571428,0.8126659082290483
0.8712183156173343,0.880845167994458,0.0,0.0,0.6397321428571429,0.8149412210845659
0.8282910874897792,0.911673016972636,0.949032562529495,0.21977367480643242,0.49776785714285715,0.7698141827834661
0.8949304987735077,0.9276065119501213,0.0,0.13698630136986303,0.4598214285714286,0.770572620401972
0.9047424366312347,0.9040526498094908,0.0,0.0,0.5214285714285714,0.7747440273037544
0.8679476696647588,0.9009352268791133,0.9476168003775366,0.2150089338892198,0.5080357142857143,0.7698141827834661
0.9141455437448895,0.8998960859023208,0.9561113732892874,0.2096486003573556,0.6441964285714286,0.8065984072810012
0.9239574816026165,0.794596466920679,0.0,0.0,0.4875,0.7846037163443308
0.9141455437448895,0.908209213716661,0.9641340254837187,0.38058368076235854,0.7700892857142857,0.8528631020098598
0.8352412101390024,0.8638725320401801,0.9452571967909391,0.24955330553901134,0.478125,0.7690557451649602
0.9484873262469338,0.7447177000346381,0.9447852760736196,0.1435378201310304,0.453125,0.7743648084945014
0.9121013900245298,0.7869760997575338,0.9603586597451628,0.23287671232876717,0.6165178571428571,0.8194918467956012
0.8417825020441537,0.8583304468306201,0.9476168003775366,0.2781417510422871,0.5575892857142857,0.7857413727720896
0.0,0.0,0.9471448796602171,0.1435378201310304,0.0,0.0
0.8368765331152902,0.8908901974367857,0.9495044832468145,0.23228111971411558,0.5236607142857143,0.7762609025407661
0.865903515944399,0.9570488396259094,0.9485606418121755,0.21024419297200717,0.5508928571428571,0.7743648084945014
0.8319705641864268,0.8572913058538276,0.9466729589428976,0.26801667659321027,0.496875,0.7751232461130073
0.8385118560915781,0.9508139937651542,0.949032562529495,0.2036926742108398,0.5075892857142857,0.7682973075464544
0.9149632052330334,0.8011776931070316,0.9570552147239264,0.2120309708159619,0.734375,0.814562002275313
0.8957481602616516,0.7824731555247663,0.9480887210948561,0.15008933889219775,0.46205357142857145,0.7724687144482367
0.8802125919869174,0.8839625909248355,0.9650778669183577,0.31506849315068497,0.8321428571428572,0.8498293515358363
0.981602616516762,0.7443713197090406,0.9513921661160925,0.170935080405003,0.5803571428571428,0.7940841865756543
0.9419460343417825,0.795981988223069,0.0,0.0,0.5486607142857143,0.7868790291998484
0.875306623058054,0.8967786629719432,0.9660217083529967,0.44967242406194163,0.784375,0.863860447478195
0.8458708094848733,0.8358157256667822,0.9528079282680509,0.3108993448481239,0.5455357142857142,0.7834660599165719
0.0,0.0,0.9660217083529967,0.6748064324002383,0.0,0.0
0.8859362224039247,0.9688257706962246,0.9485606418121755,0.23347230494341872,0.5008928571428571,0.7789154342055367
0.8278822567457073,0.8753030827848979,0.9457291175082586,0.17212626563430616,0.45401785714285714,0.7610921501706486
0.8900245298446443,0.8302736404572221,0.9551675318546484,0.353186420488386,0.6665178571428572,0.8043230944254836
0.9043336058871627,0.8531347419466575,0.9452571967909391,0.16378796902918405,0.5022321428571428,0.7739855896852484
0.8769419460343417,0.8766886040872879,0.9542236904200094,0.20488385944014298,0.6839285714285714,0.7910504361016307
0.0,0.0,0.9716847569608306,0.5360333531864205,0.0,0.0
0.8781684382665575,0.8680290959473502,0.949032562529495,0.0,0.509375,0.7796738718240426
0.8732624693376941,0.9314166955316938,0.9537517697026899,0.31030375223347234,0.6366071428571428,0.7846037163443308
0.8650858544562551,0.9293384135781089,0.9528079282680509,0.2870756402620608,0.6214285714285714,0.7827076222980661
0.8626328699918233,0.9005888465535158,0.9542236904200094,0.22156045265038715,0.7035714285714285,0.7933257489571484
0.8789860997547015,0.7914790439903014,0.950920245398773,0.30315664085765337,0.5607142857142857,0.7849829351535837
0.901880621422731,0.937651541392449,0.9480887210948561,0.20190589636688505,0.5232142857142857,0.7758816837315132
0.0,0.0,0.9579990561585653,0.34484812388326386,0.0,0.0
0.0,0.0,0.9669655497876356,0.5973793924955331,0.0,0.0
0.9288634505314799,0.8205749913404919,0.0,0.15306730196545565,0.5424107142857143,0.7842244975350778
0.0,0.0,0.9584709768758848,0.33055390113162597,0.0,0.0
0.8663123466884709,0.9896085902320748,0.9556394525719679,0.3412745681953544,0.590625,0.7902919984831248
0.8965658217497955,0.9553169379979218,0.9565832940066069,0.33174508636092914,0.6178571428571429,0.80773606370876
0.9063777596075224,0.8645652926913752,0.9589428975932043,0.2948183442525313,0.6357142857142857,0.8304891922639364
0.8867538838920687,0.8669899549705578,0.9627182633317602,0.4848123883263848,0.6290178571428572,0.8297307546454306
0.8368765331152902,0.9816418427433322,0.9697970740915526,0.4639666468135795,0.6816964285714285,0.8240424725066364
0.8736713000817661,0.84863179771389,0.9471448796602171,0.17153067301965458,0.45848214285714284,0.7686765263557074
0.9031071136549468,0.8746103221337029,0.9457291175082586,0.0,0.42232142857142857,0.7648843382631779
0.8887980376124284,0.8628333910633876,0.9570552147239264,0.2310899344848124,0.6767857142857143,0.795980280621919
0.8896156991005724,0.8766886040872879,0.9622463426144408,0.4073853484216796,0.6767857142857143,0.8251801289343953
0.9108748977923139,0.7935573259438864,0.9528079282680509,0.20309708159618822,0.5629464285714285,0.789533560864619
0.9161896974652494,0.8992033252511258,0.0,0.12805241215008936,0.47767857142857145,0.7660219946909368
0.918642681929681,0.8534811222722549,0.9528079282680509,0.25491363907087555,0.5785714285714285,0.7918088737201366
0.945216680294358,0.8139937651541393,0.0,0.0,0.5446428571428571,0.7872582480091014
0.9165985282093213,0.8171111880845169,0.9523360075507314,0.2042882668254914,0.5513392857142857,0.8001516875237012
0.8409648405560097,0.85417388292345,0.9466729589428976,0.16200119118522932,0.49642857142857144,0.7648843382631779
0.0,0.0,0.9565832940066069,0.26027397260273977,0.0,0.0
0.9243663123466884,0.8496709386906824,0.9546956111373289,0.18880285884455034,0.6120535714285714,0.8088737201365188
0.9566639411283728,0.7997921718046416,0.9513921661160925,0.16140559857057774,0.5763392857142857,0.7971179370496777
0.8867538838920687,0.8579840665050226,0.9485606418121755,0.19654556283502087,0.47633928571428574,0.7758816837315132
0.8965658217497955,0.8417041912019398,0.9495044832468145,0.16081000595592615,0.5665178571428571,0.7876374668183543
0.9047424366312347,0.9140976792518185,0.9480887210948561,0.1762954139368672,0.5633928571428571,0.7777777777777779
0.8732624693376941,0.9189470038101837,0.9674374705049551,0.2674210839785587,0.7897321428571429,0.8369359120212363
0.8679476696647588,0.9206789054381712,0.9485606418121755,0.19356759976176297,0.559375,0.7694349639742132
0.8708094848732624,0.9269137512989263,0.949976403964134,0.22394282310899347,0.521875,0.7751232461130073
0.0,0.0,0.950920245398773,0.21977367480643242,0.0,0.0
0.9497138184791496,0.7564946311049533,0.9655497876356772,0.2977963073257892,0.6111607142857143,0.8532423208191128
0.9153720359771054,0.794596466920679,0.9603586597451628,0.2394282310899345,0.6901785714285714,0.8248009101251423
0.8225674570727718,0.9134049186006236,0.9452571967909391,0.2036926742108398,0.5053571428571428,0.7694349639742132
0.865903515944399,0.8229996536196744,0.950920245398773,0.18939845145920192,0.5205357142857142,0.7792946530147896
0.8826655764513491,0.8926220990647732,0.9537517697026899,0.19178082191780824,0.6736607142857143,0.7921880925293896
0.9791496320523303,0.7568410114305508,0.9551675318546484,0.0,0.6066964285714286,0.8050815320439895
0.9448078495502861,0.7918254243158989,0.951864086833412,0.231685527099464,0.5339285714285714,0.7978763746681836
0.9096484055600981,0.9057845514374784,0.9886739027843322,0.6861226920786183,0.9410714285714286,0.9560106181266592
0.9685200327064595,0.7866297194319363,0.9471448796602171,0.13877307921381776,0.48928571428571427,0.7720894956389838
0.8965658217497955,0.85417388292345,0.0,0.0,0.5026785714285714,0.7732271520667426
0.8417825020441537,0.8320055420852096,0.9532798489853704,0.3085169743895176,0.5267857142857143,0.7792946530147896
0.8511856091578086,0.9747142362313821,0.949976403964134,0.26086956521739135,0.5763392857142857,0.7827076222980661
0.875306623058054,0.8496709386906824,0.9457291175082586,0.1292435973793925,0.44776785714285716,0.7633674630261662
0.8344235486508585,0.9833737443713197,0.9565832940066069,0.46039309112567006,0.6151785714285715,0.7925673113386424
0.9562551103843009,0.7835122965015587,0.9485606418121755,0.14472900536033353,0.5254464285714285,0.7789154342055367
0.9619787408013082,0.740561136127468,0.9537517697026899,0.22394282310899347,0.5089285714285714,0.8054607508532424
0.8679476696647588,0.9192933841357811,0.0,0.15842763549731986,0.5705357142857143,0.7736063708759956
0.8413736713000817,0.9438863872532041,0.9551675318546484,0.3001786777843955,0.6008928571428571,0.7971179370496777
0.883483237939493,0.8139937651541393,0.9556394525719679,0.21381774865991665,0.5924107142857142,0.8009101251422072
0.8352412101390024,0.8714928992033253,0.0,0.13043478260869568,0.428125,0.7591960561243839
0.8704006541291904,0.8029095947350191,0.9528079282680509,0.3049434187016081,0.5732142857142857,0.7910504361016307
0.8499591169255928,0.9760997575337722,0.0,0.2537224538415724,0.5732142857142857,0.7815699658703072
0.9247751430907604,0.8434360928299274,0.9598867390278433,0.395473496128648,0.671875,0.833143723928707
0.8724448078495503,0.9262209906477312,0.0,0.0,0.5883928571428572,0.795601061812666
0.8565004088307441,0.970557672324212,0.0,0.0,0.48526785714285714,0.7694349639742132
0.8765331152902698,0.9629373051610669,0.9495044832468145,0.22215604526503874,0.5495535714285714,0.7698141827834661
0.9251839738348323,0.8437824731555248,0.9561113732892874,0.29660512209648604,0.6147321428571428,0.808494501327266
0.9157808667211774,0.8236924142708695,0.9556394525719679,0.21679571173317452,0.5941964285714286,0.808115282518013
0.8242027800490597,0.8759958434360928,0.9466729589428976,0.0,0.4419642857142857,0.7607129313613956
0.8990188062142273,0.8839625909248355,0.9495044832468145,0.15187611673615248,0.5178571428571428,0.7823284034888132
0.9071954210956663,0.8292344994804296,0.0,0.0,0.5415178571428572,0.7887751232461131
0.9145543744889615,0.9161759612054036,0.0,0.0,0.6977678571428572,0.8285930982176717
0.9026982829108748,0.8077589192933842,0.9495044832468145,0.19237641453245982,0.5075892857142857,0.7883959044368601
0.9133278822567457,0.8136473848285418,0.9466729589428976,0.14711137581893985,0.4433035714285714,0.7656427758816838
0.8609975470155355,0.9050917907862834,0.9476168003775366,0.1840381179273377,0.4455357142857143,0.7679180887372015
0.8687653311529027,0.8967786629719432,0.9556394525719679,0.19535437760571772,0.6995535714285714,0.7910504361016307
0.8773507767784137,0.8611014894354001,0.9584709768758848,0.24657534246575347,0.7339285714285714,0.808115282518013
0.8405560098119378,0.9511603740907517,0.9546956111373289,0.3269803454437165,0.6017857142857143,0.795980280621919
0.9333605887162714,0.7270523034291653,0.9589428975932043,0.2912447885646218,0.6040178571428572,0.8285930982176717
0.8442354865085854,0.824731555247662,0.9697970740915526,0.5687909469922574,0.615625,0.8475540386803186
0.8528209321340965,0.9023207481815033,0.0,0.0,0.5598214285714286,0.8103905953735306
0.8720359771054783,0.9289920332525113,0.9542236904200094,0.2751637879690292,0.5973214285714286,0.7846037163443308
0.8802125919869174,0.9476965708347767,0.974988201982067,0.6932698034544372,0.8241071428571428,0.8752370117557832
0.9427636958299264,0.7599584343609284,0.9480887210948561,0.1459201905896367,0.509375,0.776640121350019
0.8524121013900244,0.8396259092483548,0.9589428975932043,0.4169148302561049,0.6473214285714286,0.8088737201365188
0.955028618152085,0.7842050571527538,0.9650778669183577,0.30315664085765337,0.7084821428571428,0.851725445582101
0.918642681929681,0.8437824731555248,0.9674374705049551,0.4770696843359143,0.7897321428571429,0.8714448236632538
0.9178250204415371,0.9220644267405612,0.9575271354412458,0.26027397260273977,0.6379464285714286,0.8202502844141071
0.9525756336876532,0.8015240734326291,0.0,0.0,0.5852678571428571,0.808115282518013
0.8769419460343417,0.8153792864565294,0.9537517697026899,0.18344252531268612,0.5924107142857142,0.789533560864619
0.9174161896974652,0.802216834083824,0.9655497876356772,0.2537224538415724,0.7736607142857143,0.8718240424725068
0.8916598528209321,0.9186006234845862,0.9485606418121755,0.17450863609291245,0.4901785714285714,0.7758816837315132
